"GEO","DAYSWEEK","SEX","ACL00","Value"
"Estonia","Saturday to Sunday","Males","Tending domestic animals","2"
"Estonia","Saturday to Sunday","Males","Caring for pets","1"
"Estonia","Saturday to Sunday","Males","Walking the dog","5"
"Estonia","Saturday to Sunday","Males","Construction and repairs ","24"
"Estonia","Saturday to Sunday","Males","Shopping and services","24"
"Estonia","Saturday to Sunday","Males","Childcare, except teaching, reading and talking","10"
"Estonia","Saturday to Sunday","Males","Teaching, reading and talking with child","6"
"Estonia","Saturday to Sunday","Males","Household management and help family member","12"
"Estonia","Saturday to Sunday","Males","Leisure, social and associative life","393"
"Estonia","Saturday to Sunday","Males","Organisational work","1"
"Estonia","Saturday to Sunday","Males","Informal help to other households","11"
"Estonia","Saturday to Sunday","Males","Participatory activities","2"
"Estonia","Saturday to Sunday","Males","Visiting and feasts","40"
"Estonia","Saturday to Sunday","Males","Other social life","12"
"Estonia","Saturday to Sunday","Males","Entertainment and culture","12"
"Estonia","Saturday to Sunday","Males","Resting","32"
"Estonia","Saturday to Sunday","Males","Walking and hiking","17"
"Estonia","Saturday to Sunday","Males","Sports and outdoor activities except walking and hiking","21"
"Estonia","Saturday to Sunday","Males","Computer games","5"
"Estonia","Saturday to Sunday","Males","Computing","46"
"Estonia","Saturday to Sunday","Males","Hobbies and games except computing and computer games","7"
"Estonia","Saturday to Sunday","Males","Reading books","8"
"Estonia","Saturday to Sunday","Males","Reading, except books","13"
"Estonia","Saturday to Sunday","Males","TV and video","159"
"Estonia","Saturday to Sunday","Males","Radio and music","5"
"Estonia","Saturday to Sunday","Males","Unspecified leisure ","1"
"Estonia","Saturday to Sunday","Males","Travel except travel related to jobs","79"
"Estonia","Saturday to Sunday","Males","Travel to/from work","9"
"Estonia","Saturday to Sunday","Males","Travel related to study","0"
"Estonia","Saturday to Sunday","Males","Travel related to shopping and services","20"
"Estonia","Saturday to Sunday","Males","Transporting a child","1"
"Estonia","Saturday to Sunday","Males","Travel related to other household purposes","0"
"Estonia","Saturday to Sunday","Males","Travel related to leisure, social and associative life","33"
"Estonia","Saturday to Sunday","Males","Unspecified travel","9"
"Estonia","Saturday to Sunday","Males","Unspecified time use","7"
"Estonia","Saturday to Sunday","Females","Total","1440"
"Estonia","Saturday to Sunday","Females","Personal care","703"
"Estonia","Saturday to Sunday","Females","Sleep","556"
"Estonia","Saturday to Sunday","Females","Eating","86"
"Estonia","Saturday to Sunday","Females","Other and/or unspecified personal care","62"
"Estonia","Saturday to Sunday","Females","Employment, related activities and travel as part of/during main and second job","60"
"Estonia","Saturday to Sunday","Females","Main and second job and related travel","59"
"Estonia","Saturday to Sunday","Females","Activities related to employment and unspecified employment","1"
"Estonia","Saturday to Sunday","Females","Study","6"
"Estonia","Saturday to Sunday","Females","School and university except homework","1"
"Estonia","Saturday to Sunday","Females","Homework","4"
"Estonia","Saturday to Sunday","Females","Free time study","1"
"Estonia","Saturday to Sunday","Females","Household and family care","275"
"Estonia","Saturday to Sunday","Females","Food management except dish washing","72"
"Estonia","Saturday to Sunday","Females","Dish washing","20"
"Estonia","Saturday to Sunday","Females","Cleaning dwelling","39"
"Estonia","Saturday to Sunday","Females","Household upkeep except cleaning dwelling","19"
"Estonia","Saturday to Sunday","Females","Laundry","8"
"Estonia","Saturday to Sunday","Females","Ironing","5"
"Estonia","Saturday to Sunday","Females","Handicraft and producing textiles and other care for textiles","10"
"Estonia","Saturday to Sunday","Females","Gardening; other pet care","17"
"Estonia","Saturday to Sunday","Females","Tending domestic animals","2"
"Estonia","Saturday to Sunday","Females","Caring for pets","3"
"Estonia","Saturday to Sunday","Females","Walking the dog","4"
"Estonia","Saturday to Sunday","Females","Construction and repairs ","3"
"Estonia","Saturday to Sunday","Females","Shopping and services","31"
"Estonia","Saturday to Sunday","Females","Childcare, except teaching, reading and talking","25"
"Estonia","Saturday to Sunday","Females","Teaching, reading and talking with child","10"
"Estonia","Saturday to Sunday","Females","Household management and help family member","9"
"Estonia","Saturday to Sunday","Females","Leisure, social and associative life","321"
"Estonia","Saturday to Sunday","Females","Organisational work","0"
"Estonia","Saturday to Sunday","Females","Informal help to other households","9"
"Estonia","Saturday to Sunday","Females","Participatory activities","3"
"Estonia","Saturday to Sunday","Females","Visiting and feasts","43"
"Estonia","Saturday to Sunday","Females","Other social life","14"
"Estonia","Saturday to Sunday","Females","Entertainment and culture","13"
"Estonia","Saturday to Sunday","Females","Resting","26"
"Estonia","Saturday to Sunday","Females","Walking and hiking","19"
"Estonia","Saturday to Sunday","Females","Sports and outdoor activities except walking and hiking","10"
"Estonia","Saturday to Sunday","Females","Computer games","1"
"Estonia","Saturday to Sunday","Females","Computing","20"
"Estonia","Saturday to Sunday","Females","Hobbies and games except computing and computer games","7"
"Estonia","Saturday to Sunday","Females","Reading books","13"
"Estonia","Saturday to Sunday","Females","Reading, except books","13"
"Estonia","Saturday to Sunday","Females","TV and video","128"
"Estonia","Saturday to Sunday","Females","Radio and music","3"
"Estonia","Saturday to Sunday","Females","Unspecified leisure ","0"
"Estonia","Saturday to Sunday","Females","Travel except travel related to jobs","74"
"Estonia","Saturday to Sunday","Females","Travel to/from work","7"
"Estonia","Saturday to Sunday","Females","Travel related to study","0"
"Estonia","Saturday to Sunday","Females","Travel related to shopping and services","22"
"Estonia","Saturday to Sunday","Females","Transporting a child","1"
"Estonia","Saturday to Sunday","Females","Travel related to other household purposes","0"
"Estonia","Saturday to Sunday","Females","Travel related to leisure, social and associative life","30"
"Estonia","Saturday to Sunday","Females","Unspecified travel","8"
"Estonia","Saturday to Sunday","Females","Unspecified time use","4"
"Greece","All days of the week","Total","Total","1440"
"Greece","All days of the week","Total","Personal care","694"
"Greece","All days of the week","Total","Sleep","504"
"Greece","All days of the week","Total","Eating","133"
"Greece","All days of the week","Total","Other and/or unspecified personal care","57"
"Greece","All days of the week","Total","Employment, related activities and travel as part of/during main and second job","154"
"Greece","All days of the week","Total","Main and second job and related travel","152"
"Greece","All days of the week","Total","Activities related to employment and unspecified employment","2"
"Greece","All days of the week","Total","Study","13"
"Greece","All days of the week","Total","School and university except homework","6"
"Greece","All days of the week","Total","Homework","6"
"Greece","All days of the week","Total","Free time study","1"
"Greece","All days of the week","Total","Household and family care","181"
"Greece","All days of the week","Total","Food management except dish washing","48"
"Greece","All days of the week","Total","Dish washing","20"
"Greece","All days of the week","Total","Cleaning dwelling","27"
"Greece","All days of the week","Total","Household upkeep except cleaning dwelling","7"
"Greece","All days of the week","Total","Laundry","5"
"Greece","All days of the week","Total","Ironing","9"
"Greece","All days of the week","Total","Handicraft and producing textiles and other care for textiles","2"
"Greece","All days of the week","Total","Gardening; other pet care","11"
"Greece","All days of the week","Total","Tending domestic animals","2"
"Greece","All days of the week","Total","Caring for pets","1"
"Greece","All days of the week","Total","Walking the dog","3"
"Greece","All days of the week","Total","Construction and repairs ","5"
"Greece","All days of the week","Total","Shopping and services","19"
"Greece","All days of the week","Total","Childcare, except teaching, reading and talking","9"
"Greece","All days of the week","Total","Teaching, reading and talking with child","9"
"Greece","All days of the week","Total","Household management and help family member","3"
"Greece","All days of the week","Total","Leisure, social and associative life","334"
"Greece","All days of the week","Total","Organisational work","0"
"Greece","All days of the week","Total","Informal help to other households","8"
"Greece","All days of the week","Total","Participatory activities","4"
